1054404,12799448012273606,12799448012376318,2
1054404,12799448012380266,12799448012398400,2
1054404,12799448012402147,12799448012409991,2
1054404,12799448012410853,12799448012412636,2
1054404,12799448012416704,12799448012423937,2
1054404,12799448012427274,12799448012434187,2
1054404,12799448012437723,12799448012444316,2
1054404,12799448012444857,12799448012446911,2
1054407,12799448012410522,12799448012451519,2
1054406,12799448012412175,12799448012453353,2
1054404,12799448012450287,12799448012458452,2
1054404,12799448012462289,12799448012469603,2
1054404,12799448012472909,12799448012480093,2
1054404,12799448012480934,12799448012482938,2
1054406,12799448012460787,12799448012483609,0
1054406,12799448012483609,12799448012485804,1
1054407,12799448012458923,12799448012490492,2
1054404,12799448012486425,12799448012494580,2
1054404,12799448012498267,12799448012505450,2
1054404,12799448012508957,12799448012516040,2
1054404,12799448012516601,12799448012519356,2
1054406,12799448012516271,12799448012519376,2
1054407,12799448012497866,12799448012529806,2
1054404,12799448012522683,12799448012530347,2
1054407,12799448012530988,12799448012535186,2
1054404,12799448012534114,12799448012541478,2
1054404,12799448012545375,12799448012552268,2
1054404,12799448012552709,12799448012554673,2
1054406,12799448012526710,12799448012557538,2
1054406,12799448012558620,12799448012562968,2
1054404,12799448012559091,12799448012568148,2
1054407,12799448012542400,12799448012572366,2
1054404,12799448012572196,12799448012580772,2
1054404,12799448012585420,12799448012592283,2
1054404,12799448012592804,12799448012594908,2
1054406,12799448012570062,12799448012600819,2
1054407,12799448012579539,12799448012604296,0
1054407,12799448012604296,12799448012606400,1
1054404,12799448012599236,12799448012608063,2
1054404,12799448012611910,12799448012618943,2
1054404,12799448012622350,12799448012628852,2
1054404,12799448012629303,12799448012630896,2
1054407,12799448012632899,12799448012635705,2
1054406,12799448012608113,12799448012638350,2
1054404,12799448012634502,12799448012642828,2
1054404,12799448012646795,12799448012653799,2
1054404,12799448012657205,12799448012664388,2
1054404,12799448012664839,12799448012666432,2
1054407,12799448012642838,12799448012672584,2
1054406,12799448012645593,12799448012675730,2
1054404,12799448012669929,12799448012678495,2
1054407,12799448012673836,12799448012678705,2
1054406,12799448012677102,12799448012681370,2
1054404,12799448012682292,12799448012690998,2
1054404,12799448012694735,12799448012702620,2
1054406,12799448012688694,12799448012705235,0
1054404,12799448012703502,12799448012705756,2
1054406,12799448012705235,12799448012707229,1
