1036922,772767764,772851521,2
1036922,772855258,772862361,2
1036922,772880886,772887428,2
1036922,772888150,772889833,2
1036922,772911393,772917344,2
1036922,772922384,772928485,2
1036922,772931992,772938614,2
1036922,772939055,772940788,2
1036924,772927524,772950837,2
1036922,772944025,772951428,2
1036925,772927714,772953382,2
1036926,772927744,772954404,2
1036922,772954845,772962810,2
1036924,772958482,772974612,2
1036922,772966577,772975754,0
1036925,772960736,772976175,2
1036926,772961437,772976295,2
1036924,772982076,772996663,2
1036925,772983669,772998226,2
1036926,772983619,772998817,2
1036924,772997986,773002855,2
1036925,772999378,773007924,0
1036926,772999839,773007964,0
1036924,773010429,773025698,2
1036922,772975754,773033372,1
1036924,773033051,773047639,2
1036922,773047579,773049232,2
1036922,773049713,773051496,2
1036926,773007964,773067356,1
1036925,773007924,773067376,1
1036922,773054792,773069861,2
1036924,773055013,773070592,2
1036925,773069510,773072065,2
1036926,773069550,773073808,0
1036924,773071664,773076653,2
1036922,773073147,773087654,2
1036924,773084147,773099476,2
1036922,773091080,773105437,2
1036922,773105858,773108433,2
1036925,773079388,773109595,2
1036924,773107050,773122800,2
1036922,773111709,773126687,2
1036925,773116408,773129021,0
1036926,773073808,773130655,1
1036926,773132187,773134542,2
1036922,773130675,773145663,2
1036924,773130835,773146103,2
1036924,773147346,773150953,2
1036922,773149139,773163516,2
1036922,773164007,773165590,2
1036926,773141866,773172814,2
1036922,773168956,773173986,0
1036924,773158186,773174897,2
1036925,773129021,773185908,1
1036924,773182692,773198933,2
1036926,773179967,773209983,2
1036925,773212448,773214772,2
1036924,773206407,773222336,2
1036922,773173986,773227576,1
1036924,773223669,773227626,2
1036922,773240511,773241593,2
1036926,773216996,773246882,2
1036924,773235030,773249648,2
1036925,773221815,773251872,0
1036926,773248185,773252483,2
1036922,773244999,773260197,2
1036924,773257202,773270958,2
1036922,773263985,773279313,2
1036926,773259907,773282058,0
1036922,773280135,773282149,2
1036924,773277290,773291156,2
1036924,773292127,773295574,2
1036922,773285795,773300463,2
1036925,773251872,773308037,1
1036924,773302757,773316603,2
1036922,773303769,773318507,2
1036925,773334437,773338003,2
1036922,773321933,773338294,0
1036926,773282058,773338584,1
1036924,773324157,773338685,2
1036925,773339176,773343373,2
1036924,773346509,773361998,2
1036924,773363100,773367208,2
1036926,773365375,773368270,2
1036925,773350507,773380363,2
1036924,773374542,773390041,2
1036922,773338294,773391794,1
1036926,773375744,773405690,2
1036922,773404969,773406742,2
1036922,773407263,773408876,2
1036924,773397485,773411251,2
1036925,773387406,773417693,2
1036922,773412152,773427271,2
1036924,773418765,773432901,2
1036924,773433883,773437650,2
1036926,773412924,773442610,2
1036922,773430797,773446076,2
1036926,773443642,773447950,2
1036925,773424816,773454412,2
1036924,773444984,773459431,2
1036925,773455404,773459802,2
1036922,773449392,773464380,2
1036922,773464992,773466615,2
1036924,773467416,773481342,2
1036922,773469981,773484719,2
1036926,773454983,773485360,2
1036925,773467206,773496962,2
1036922,773488055,773502833,2
1036924,773488856,773503434,2
1036924,773504736,773508984,2
1036922,773506299,773522149,2
1036926,773492173,773522630,2
1036922,773522680,773524493,2
1036924,773514424,773528100,2
1036925,773503915,773533821,2
1036922,773528070,773543308,2
1036924,773535464,773549540,2
1036926,773527028,773557405,2
1036922,773546955,773562364,2
1036926,773558537,773562975,2
1036924,773557054,773564929,0
1036925,773540834,773571161,2
1036925,773572163,773575709,2
1036922,773565851,773580969,2
1036922,773581680,773583794,2
1036926,773570059,773599133,2
1036922,773587301,773602339,2
1036925,773582512,773612208,2
1036922,773606377,773622056,2
1036924,773564929,773625132,1
1036926,773606066,773636463,2
1036922,773625493,773640240,2
1036922,773640691,773642204,2
1036925,773618960,773648566,2
1036924,773654216,773657212,2
1036922,773645700,773660648,2
1036924,773658595,773662612,2
1036926,773643446,773672992,2
1036926,773674124,773677500,2
1036922,773664065,773679043,2
1036925,773655599,773686056,2
1036925,773687068,773690384,2
1036922,773682419,773697387,2
1036922,773698079,773700553,2
1036924,773669866,773701325,2
1036926,773684654,773714349,2
1036922,773703970,773719148,2
1036925,773697458,773726913,2
1036922,773722815,773737923,2
1036924,773708769,773740097,2
1036926,773721222,773751048,2
1036922,773741410,773756037,2
1036922,773756498,773758021,2
1036925,773733846,773762740,2
1036922,773761628,773776636,2
1036924,773747461,773778469,2
1036924,773779582,773783168,2
1036926,773758091,773787657,2
1036926,773788709,773792736,2
1036922,773780062,773795311,2
1036925,773769653,773799920,2
1036925,773800871,773804258,2
1036922,773798677,773814327,2
1036922,773814918,773816561,2
1036924,773790362,773821811,2
1036926,773799719,773829475,2
1036922,773819847,773834464,2
1036925,773811051,773840876,2
1036922,773838111,773853430,2
1036924,773829465,773860984,2
1036926,773836428,773866775,2
1036922,773857047,773873187,2
1036922,773873898,773876684,2
1036925,773847619,773877505,2
1036922,773880270,773895509,2
1036924,773868378,773899997,2
1036926,773873608,773903895,2
1036924,773901079,773905618,2
1036926,773905107,773908974,2
1036925,773884238,773913803,2
1036922,773899106,773914094,2
1036925,773915006,773919544,2
1036922,773917731,773933600,2
1036922,773934202,773935815,2
1036924,773912992,773945022,2
1036926,773915697,773945423,2
1036922,773939261,773954650,2
1036925,773926507,773957205,2
1036922,773958377,773974016,2
1036926,773952536,773982692,2
1036924,773953047,773985488,2
1036922,773977603,773992411,2
1036925,773964318,773994835,2
1036922,773993012,773995567,2
1036922,773998933,774013440,2
1036926,773989405,774019522,2
1036926,774020634,774024751,2
1036924,773993022,774025583,2
1036924,774026795,774031264,2
1036925,774001888,774032306,2
1036922,774017017,774032877,2
1036925,774033267,774036994,2
1036922,774036383,774051692,2
1036922,774052293,774053926,2
1036926,774031714,774061380,2
1036924,774038497,774070517,2
1036922,774057232,774072381,2
1036925,774044138,774074104,2
1036922,774076098,774091647,2
1036926,774068373,774098680,2
1036924,774078101,774109871,2
1036922,774095224,774110452,2
1036925,774081197,774111264,2
1036922,774111053,774113368,2
1036922,774116794,774131161,2
1036926,774105302,774134698,2
1036926,774135830,774139476,2
1036925,774118307,774147692,2
1036922,774134617,774149465,2
1036924,774117495,774149656,2
1036925,774148784,774153633,2
1036924,774151008,774157340,0
1036922,774152801,774168090,2
1036922,774168691,774170244,2
1036926,774146389,774175955,2
1036922,774173671,774189661,2
1036925,774160776,774190953,2
1036922,774193127,774208145,2
1036926,774182848,774212433,2
1036924,774157340,774214217,1
1036924,774215699,774217823,2
1036922,774211732,774227401,2
1036925,774198036,774228303,2
1036922,774227892,774229796,2
1036922,774233202,774248621,2
1036926,774219587,774250625,0
1036924,774225909,774258610,2
1036922,774252438,774259592,0
1036925,774235126,774264792,2
1036925,774265914,774269881,2
1036924,774266284,774298615,2
1036925,774276754,774306510,2
1036926,774250625,774306860,1
1036922,774259592,774312862,1
1036922,774325966,774327409,2
1036926,774333190,774336436,2
1036924,774305919,774338660,2
1036926,774337738,774343339,2
1036925,774313393,774344070,2
1036922,774329583,774344711,2
1036924,774340133,774347056,0
1036922,774345343,774347637,2
1036922,774351504,774366472,2
1036926,774350462,774380709,2
1036925,774351484,774381080,2
1036922,774367284,774382592,2
1036925,774382232,774386159,2
1036922,774386139,774401999,2
1036924,774347056,774403582,1
1036925,774393072,774404483,0
1036922,774402800,774404824,2
1036924,774404924,774409363,0
1036926,774387712,774417889,2
1036922,774408591,774423359,2
1036922,774426906,774441523,2
1036926,774424862,774454638,2
1036926,774455659,774459086,2
1036922,774444819,774459948,2
1036925,774404483,774461060,1
1036922,774460659,774462592,2
